Date,SPTR Index,FNERTR Index,RU10INTR Index,SPGSCITR Index,GDDUEAFE Index,LBUSTRUU Index,LF98TRUU Index,GDLEEGF Index
11/16/2001,1603.171,3313.5732,2435.687,2782.2109,2789.761,1009.19,537.24,20792.307
11/19/2001,1620.661,3321.4841,2463.262,2799.105,2807.266,1015.89,539.41,21129.711
11/20/2001,1608.903,3305.1277,2443.731,2852.843,2791.769,1011.85,539.78,20871.976
11/21/2001,1601.021,3318.3337,2432.564,2838.5061,2776.011,1007.51,541.39,20920.436
11/23/2001,1619.782,3332.7537,2461.171,2852.531,2777.932,1005.86,541.56,21241.379
11/26/2001,1629.758,3323.0881,2478.86,2808.541,2795.84,1006,542.59,21561.602
11/27/2001,1618.624,3315.4707,2463.714,2866.0801,2777.309,1008.47,543.16,21483.873
11/28/2001,1589.375,3318.8113,2418.069,2822.885,2749.108,1008.09,543.85,21035.141
11/29/2001,1605.99,3342.5132,2444.14,2784.105,2748.793,1014.92,547.19,20960.623
11/30/2001,1604.919,3340.019,2441.003,2861.2759,2782.599,1015.72,546.65,21114.801
12/3/2001,1591.478,3320.2563,2419.905,2889.032,2745.298,1017.05,547.06,21363.938
12/4/2001,1612.464,3364.217,2453.565,2844.7561,2770.937,1019.77,547.33,21591.727
12/5/2001,1649.004,3385.0986,2509.278,2826.939,2837.595,1010.1,547.05,22260.73
12/6/2001,1644.484,3402.7163,2504.365,2759.949,2856.52,1006.03,546.54,22644.67
12/7/2001,1632.099,3408.906,2485.273,2785.6121,2825.392,1000.68,546.43,22792.225
12/10/2001,1606.227,3384.8218,2447.595,2747.573,2773.782,1001.97,546.95,22511.533
12/11/2001,1601.761,3399.4529,2441.127,2737.4451,2770.225,1004.62,547.55,22372.398
12/12/2001,1602.447,3379.4009,2441.411,2740.969,2779.655,1008.84,547.75,22650.512
12/13/2001,1577.577,3354.5754,2403.889,2729.803,2734.296,1004.38,546,22359.877
12/14/2001,1582.809,3374.9739,2410.841,2815.1851,2721.517,1000.92,545.8,22409.811
12/17/2001,1598.737,3392.5269,2434.255,2804.613,2759.584,997.83,543.65,22335.703
12/18/2001,1610.831,3401.4233,2454.385,2808.7439,2759.144,1002.55,543.14,22372.863
12/19/2001,1620.267,3382.0952,2467.515,2821.041,2737.504,1006.26,543.36,22371.35
12/20/2001,1606.915,3365.1245,2446.544,2785.9109,2727.17,1005.67,543.46,22617.451
12/21/2001,1613.937,3384.7478,2456.982,2825.9031,2732.093,1005.3,543.57,22294.459
12/24/2001,1613.602,3397.1465,2456.973,2830.7471,2719.437,1003.61,543.55,22345.666
12/26/2001,1620.262,3410.6755,2467.555,2916.2161,2716.234,1001.87,543.98,22526.313
12/27/2001,1631.692,3416.1707,2484.957,2892.0061,2768.683,1005.3,544.3,22713.854
12/28/2001,1637.226,3430.7966,2494.57,2877.9131,2784.288,1004.73,544.86,23004.94
12/31/2001,1618.979,3421.3723,2467.029,2823.3469,2799.187,1009.27,544.42,23118.463
1/2/2002,1628.506,3423.166,2480.891,2891.2681,2798.175,1004.79,544.72,23502.283
1/3/2002,1643.479,3451.1982,2504.633,2843.2351,2830,1007.13,544.92,23783.061
1/4/2002,1653.69,3442.4231,2522.206,2929.873,2842.394,1006.82,546.24,24214.766
1/7/2002,1642.95,3431.2666,2505.41,2929.199,2820.849,1012.11,548.24,24458.361
1/8/2002,1637.482,3435.7197,2497.578,2914.1001,2784.182,1012.14,549.02,24299.629
1/9/2002,1629.697,3426.6035,2486.153,2844.0581,2775.831,1013.06,549.73,24291.102
1/10/2002,1631.716,3420.8342,2488.253,2853.2639,2755.672,1017.9,550.11,24015.174
1/11/2002,1616.346,3419.3022,2466.851,2822.2959,2758.446,1022.05,551.08,23872.902
1/14/2002,1606.202,3455.447,2448.553,2761.249,2724.457,1022.19,551.58,23789.516
1/15/2002,1617.181,3444.063,2465.513,2769.4121,2722.69,1023.3,550.54,23580.787
1/16/2002,1591.04,3429.8801,2426.773,2789.334,2685.827,1022.52,549.67,23369.926
1/17/2002,1607.02,3441.9185,2451.374,2718.019,2700.046,1018.3,549.99,23505.93
1/18/2002,1591.078,3421.665,2426.902,2709.1809,2706.548,1020.38,550.11,23491.023
1/22/2002,1579.408,3423.3809,2407.311,2707.4299,2679.532,1020.41,550.4,23678.145
1/23/2002,1591.941,3424.0093,2428.378,2741.5359,2688.738,1016.65,550.28,23833.557
1/24/2002,1597.549,3415.6855,2437.273,2756.6831,2706.809,1015.61,551.28,23923.227
1/25/2002,1599.143,3411.1868,2440.518,2773.469,2675.972,1014.99,551.44,24101.057
1/28/2002,1598.861,3415.1777,2441.242,2759.531,2693.529,1015.68,551.77,24212.385
1/29/2002,1553.233,3403.6848,2375.914,2732.2019,2656.401,1019.68,551.72,24034.633
1/30/2002,1571.692,3427.3562,2401.993,2695.5349,2623.824,1019.79,549.39,23717.527
1/31/2002,1595.353,3428.0815,2435.692,2735.262,2650.667,1017.44,548.21,24054.148
2/1/2002,1584.061,3429.8704,2418.776,2804.8159,2644.662,1019.44,548.4,24059.373
2/4/2002,1544.892,3438.2725,2360.626,2779.8479,2631.308,1022.7,548.69,23966.646
2/5/2002,1538.701,3431.564,2353.869,2775.0029,2590.737,1021.57,547.2,23982.4
2/6/2002,1529.675,3421.4231,2336.898,2752.0039,2570.496,1020.56,547.23,24091.407
2/7/2002,1525.263,3412.0786,2328.414,2744.52,2597.756,1019.87,545.75,23884.545
2/8/2002,1547.941,3425.3962,2364.471,2791.908,2606.635,1022.83,545.86,23960.975
2/11/2002,1570.212,3451.4656,2397.656,2867.5691,2640.902,1022.51,545.68,23962.172
2/12/2002,1563.949,3437.6252,2389.386,2834.812,2649.968,1020.41,545.68,23993.021
2/13/2002,1580.029,3453.7888,2413.671,2855.5181,2660.502,1019.8,545.76,24134.453
2/14/2002,1577.288,3455.4014,2409.779,2843.343,2683.302,1021.44,545.29,24635.725
2/15/2002,1559.975,3475.1941,2381.952,2846.033,2671.222,1025.13,545.91,24594.121
2/19/2002,1530.578,3455.8713,2336.445,2816.6599,2608.577,1024.6801,543.62,24373.664
2/20/2002,1551.367,3488.4346,2368.078,2775.303,2588.383,1024.73,542.08,24099.801
2/21/2002,1527.34,3454.4856,2331.601,2812.6079,2620.098,1025.45,542.31,24089.543
2/22/2002,1539.908,3500.314,2349.678,2815.125,2615.147,1027.1,541.05,24096.23
2/25/2002,1567.594,3500.314,2391.258,2757.272,2628.063,1026.62,540.45,24139.764
2/26/2002,1567.654,3502.4468,2391.946,2816.1101,2632.595,1024.42,540.06,24255.426
2/27/2002,1569.005,3502.4468,2393.975,2829.2781,2663.862,1028.61,540.41,24695.289
2/28/2002,1564.586,3494.1785,2387.172,2854.7371,2669.387,1027.3,540.56,24504.063
3/1/2002,1600.023,3529.5247,2442.382,2915.894,2700.409,1022.98,540.37,24751.443
3/4/2002,1631.248,3568.8423,2491.99,2928.689,2786.05,1022.45,541.22,25179.85
3/5/2002,1620.367,3622.6763,2477.723,2980.8689,2776.06,1022.86,542,25310.393
3/6/2002,1644.2,3641.4409,2513.4,2992.2781,2797.317,1021.94,542.06,25450.922
3/7/2002,1636.862,3636.1973,2501.766,3061.3799,2853.716,1015.42,543.51,25445.977
3/8/2002,1646.437,3636.1973,2517.38,3071.4409,2856.485,1011.46,543.47,25498.371
3/11/2002,1652.041,3611.7351,2524.615,3132.1311,2855.078,1011.52,546.34,25585.857
3/12/2002,1648.284,3608.1484,2518.675,3121.157,2811.575,1012.22,547.18,25628.67
3/13/2002,1632.456,3603.9346,2495.224,3112.7161,2801.718,1013.99,548.61,25585.445
3/14/2002,1631,3644.9192,2493.302,3139.189,2828.841,1008.1,549.18,25599.482
3/15/2002,1649.561,3656.0935,2521.715,3148.3049,2852.419,1009.41,550.35,25587.379
3/18/2002,1648.728,3665.363,2521.737,3202.843,2844.294,1011.52,550.54,25749.508
3/19/2002,1655.443,3673.9041,2531.235,3192.6489,2866.627,1011.15,552.14,25832.85
3/20/2002,1629.428,3662.7275,2491.211,3163.573,2843.921,1008.42,551.91,25852.721
3/21/2002,1631.93,3693.7874,2496.856,3220.5901,2830.141,1009.05,552.03,25790.863
3/22/2002,1625.018,3689.6738,2487.093,3187.6709,2818.939,1008.46,551.92,25909.682
3/25/2002,1601.21,3674.2866,2450.392,3169.01,2795.853,1008.43,552.43,25762.363
3/26/2002,1610.813,3699.7856,2465.047,3192.387,2797.496,1011.73,552.54,25756.194
3/27/2002,1619.452,3714.4207,2478.442,3224.0449,2799.53,1012.5,552.38,25855.102
3/28/2002,1623.429,3703.7859,2485.263,3239.606,2828.09,1010.21,553.57,25888.68
4/1/2002,1622.226,3713.8887,2484.363,3294.5559,2827.634,1009.65,553.52,25811.76
4/2/2002,1608.391,3720.2627,2461.741,3383.1201,2826.226,1013.62,553.73,26008.781
4/3/2002,1592.597,3711.5996,2437.356,3340.27,2831.631,1017.18,554.07,25948.955
4/4/2002,1593.961,3727.7393,2439.521,3264.3369,2821.247,1017.28,553.9,25960.256
4/5/2002,1588.875,3754.3459,2432.245,3211.895,2815.291,1020.26,554.6,26041.572
4/8/2002,1592.883,3787.8677,2438.974,3240.8269,2778.504,1019.31,554.87,25837.715
4/9/2002,1582.364,3818.0374,2422.553,3185.9929,2775.802,1020.57,555.07,25769.557
4/10/2002,1600.359,3863.7393,2450.497,3188.447,2803.767,1020.47,555.31,25723.746
4/11/2002,1562.523,3843.5403,2393.881,3096.8191,2774.2,1021.04,555.54,25775.201
4/12/2002,1572.889,3900.2144,2410.416,2989.646,2766.826,1022.86,555.27,25927.814
4/15/2002,1560.922,3859.7471,2393.462,3091.2971,2792.434,1025.27,557.16,26112.084
4/16/2002,1597.476,3823.1658,2448.722,3109.4851,2838.099,1024.27,558.31,26295.523
4/17/2002,1594.322,3771.4626,2443.797,3191.2361,2863,1023.4,558.63,26758.082
4/18/2002,1592.078,3780.5215,2441.1,3201.426,2862.306,1024.46,559.04,26777.168
4/19/2002,1593.072,3755.845,2442.195,3209.1541,2857.628,1025.24,559.12,26697.566
4/22/2002,1568.521,3717.5393,2404.723,3211.2419,2853.036,1026.15,559.65,26709.938
4/23/2002,1558.794,3670.5654,2390.522,3222.354,2848.663,1025.9301,559.93,26700.979
4/24/2002,1547.74,3689.2969,2374.884,3185.241,2845.416,1029.42,560.27,26719.748
4/25/2002,1545.397,3705.2017,2372.551,3194.7329,2845.58,1029.6899,560.41,26326.51
4/26/2002,1524.076,3687.8337,2339.812,3223.6479,2832.237,1030.85,560.82,26240.443
4/29/2002,1508.752,3688.5217,2316.742,3265.1689,2829.306,1029.42,561.77,25846.492
4/30/2002,1525.004,3735.3677,2342.874,3275.4709,2835.507,1029.8,562.2,25822.248
5/1/2002,1538.646,3762.8889,2361.869,3230.2361,2848.343,1030.46,562.29,25825.461
5/2/2002,1536.157,3798.4177,2356.554,3183.355,2839.74,1029.03,562.29,25819.34
5/3/2002,1520.438,3797.0625,2332.261,3209.261,2852.863,1031.42,562.13,25905.676
5/6/2002,1491.051,3764.2966,2288.702,3177.7461,2849.346,1031.4399,562.41,25546.705
5/7/2002,1486.571,3750.9827,2280.957,3206.634,2810.805,1031.86,561.72,25497.08
5/8/2002,1542.532,3739.6011,2366.622,3270.6021,2848.601,1026.33,561.83,25891.002
5/9/2002,1520.391,3696.9573,2332.951,3260.217,2846.677,1028.16,562.04,25750.057
5/10/2002,1494.872,3669.2649,2294.981,3295.512,2834.724,1031.03,561.22,25556.996
5/13/2002,1522.801,3685.1482,2336.068,3329.8459,2842.945,1027.63,561.32,25554.377
5/14/2002,1555.043,3700.0928,2386.93,3389.437,2841.049,1024.38,561.1,25836.295
5/15/2002,1546.732,3724.468,2375.21,3300.157,2881.035,1025.96,559.67,26119.561
5/16/2002,1556.93,3703.1233,2386.798,3285.823,2886.653,1029.29,558.31,26097.75
5/17/2002,1569.17,3717.8296,2405.191,3282.5669,2915.005,1026.76,557.93,26280.192
5/20/2002,1548.311,3705.7373,2373.862,3278.825,2908.692,1029.66,557.92,26043.154
5/21/2002,1531.316,3680.6228,2347.784,3210.823,2902.9,1032.08,557.79,25722.361
5/22/2002,1540.116,3681.2412,2359.436,3214.468,2901.488,1034.22,558.09,25912.373
5/23/2002,1555.818,3744.8528,2384.208,3205.374,2889.814,1032.74,558.12,25752.885
5/24/2002,1537.023,3740.0413,2356.257,3181.6541,2898.218,1033.26,558.71,25964.834
5/28/2002,1523.893,3763.917,2337.799,3140.543,2890.548,1034.29,559.31,25780.245
5/29/2002,1514.33,3795.5583,2323.228,3185.718,2888.648,1037.1899,559.49,25607.822
5/30/2002,1510.251,3796.4431,2317.369,3085.491,2875.521,1038.9399,559.18,25404.221
5/31/2002,1513.769,3785.9443,2322.205,3132.949,2873.973,1038.55,559.3,25075.75
6/3/2002,1476.258,3779.4819,2266.564,3128.4641,2875.255,1039.0699,559.47,25213.859
6/4/2002,1476.284,3795.3345,2264.943,3144.592,2839.127,1040.34,559.57,25187.316
6/5/2002,1489.878,3791.4836,2284.533,3120.2739,2809.969,1038.9,559.41,25239.26
6/6/2002,1460.503,3776.334,2239.87,3110.7561,2815.26,1040.59,559.21,25104.262
6/7/2002,1458.206,3772.8345,2239.212,3097.283,2784.056,1038.0601,557.86,24838.521
6/10/2002,1462.78,3785.6824,2244.88,3060.5879,2782.077,1039.12,555.66,25033.176
6/11/2002,1438.474,3789.3596,2205.149,3045.5039,2795.448,1041.75,555.95,24947.225
6/12/2002,1448.161,3797.323,2218.872,3077.0569,2756.052,1043.12,555.36,24944.473
6/13/2002,1433.013,3794.8892,2195.494,3166.5791,2722.825,1044.78,551.58,24952.473
6/14/2002,1429.78,3788.9639,2192.168,3189.5291,2667.058,1049.22,550.17,24808.559
6/17/2002,1470.839,3815.385,2253.99,3204.158,2703.149,1047.61,550.73,24703.383
6/18/2002,1472.249,3796.9314,2255.706,3160.7781,2712.193,1047.72,550.62,24656.051
6/19/2002,1447.979,3794.5417,2218.872,3154.157,2679.079,1052.55,550.79,24137.145
6/20/2002,1428.552,3811.5857,2186.513,3169.5811,2664.955,1048.41,550.8,24004.217
6/21/2002,1404.207,3842.9272,2149.666,3151.355,2664.842,1050.8199,550.49,23885.867
6/24/2002,1409.3,3833.8774,2155.244,3221.5591,2639.167,1047.78,547.48,23669.686
6/25/2002,1385.766,3860.2415,2118.769,3217.9441,2669.396,1048.2,546.24,23559.557
6/26/2002,1382.783,3838.3557,2113.442,3223.3989,2656.316,1052.35,527.52,22755.303
6/27/2002,1407.108,3852.9004,2149.805,3236.9109,2673.426,1047.97,522.9,23060.062
6/28/2002,1405.943,3889.4175,2150.815,3240.0149,2760.641,1047.53,518.06,23463.5
7/1/2002,1375.879,3847.8381,2101.564,3256.9919,2765.308,1048.1899,517.97,23295.055
7/2/2002,1346.962,3803.5029,2056.456,3253.1399,2703.966,1051.03,517.67,23285.525
7/3/2002,1355.397,3760.6233,2066.303,3249.031,2651.529,1051.1,516.02,23273.447
7/5/2002,1405.196,3792.3933,2142.207,3257.3611,2747.358,1046.41,515.69,23938.932
7/8/2002,1388.439,3749.6982,2116.262,3180.511,2769.954,1049.2,516.43,24034.518
7/9/2002,1354.234,3732.0305,2062.205,3196.605,2774.129,1053.2,517.52,24137.443
7/10/2002,1308.298,3680.3975,1997.085,3240.062,2694.492,1057.62,517.66,23829.93
7/11/2002,1318.184,3611.7463,2011.087,3244.251,2617.854,1057.8101,515.99,23402.428
7/12/2002,1309.68,3588.4709,2000.566,3273.7151,2623.844,1058.78,514.19,23830.465
7/15/2002,1304.762,3556.3513,1992.994,3254.7729,2550.848,1057.26,511.79,23678.385
7/16/2002,1280.784,3591.052,1962.042,3314.6589,2545.219,1053.17,512.74,23492.785
7/17/2002,1287.978,3564.3779,1975.074,3319.4519,2595.013,1055.7,513.36,23564.338
7/18/2002,1253.208,3480.1379,1920.668,3313.491,2633.86,1058.17,513.12,23625.094
7/19/2002,1205.159,3421.3076,1852.31,3319.7,2548.837,1059.89,512.2,23238.357
7/22/2002,1165.479,3354.9287,1792.125,3259.3279,2446.909,1063.04,511.34,22478.418
7/23/2002,1133.988,3252.0784,1743.548,3208.6089,2391.117,1063.89,510.27,22582.596
7/24/2002,1199.008,3274.0098,1841.662,3255.2271,2358.15,1062.9,505.12,22105.693
7/25/2002,1192.282,3348.8457,1832.819,3236.6919,2421.988,1063.4399,505.91,22097.148
7/26/2002,1212.409,3466.4324,1861.721,3217.0959,2391.757,1062.21,503.99,21536.591
7/29/2002,1278.103,3631.5085,1963.406,3201.1399,2469.91,1056.14,502.93,21669.75
7/30/2002,1283.62,3673.3806,1972.507,3261.519,2494.08,1055.4399,498.26,22059.488
7/31/2002,1296.344,3685.9773,1991.651,3258.748,2488.321,1060.17,495.43,21942.424
8/1/2002,1258.218,3624.1116,1934.053,3208.95,2417.448,1063.27,496.55,21776.67
8/2/2002,1229.193,3556.7986,1889.328,3230.9431,2418.266,1068.26,497.74,21575.592
8/5/2002,1187.072,3504.0459,1824.757,3191.5959,2364.848,1068.13,496.76,20936.457
8/6/2002,1222.588,3522.9587,1879.351,3235.7339,2374.941,1063.34,497.54,20997.432
8/7/2002,1247.279,3579.719,1916.188,3193.5811,2390.366,1066.97,496.8,21340.721
8/8/2002,1288.123,3577.4199,1977.55,3204.864,2446.665,1064.27,497.06,21536.127
8/9/2002,1292.942,3533.0354,1984.495,3226.835,2491.563,1068.85,496.24,21691.865
8/12/2002,1286.089,3567.637,1974.842,3303.5149,2457.443,1070.23,496.62,21654.088
8/13/2002,1258.361,3518.1692,1931.754,3319.343,2473.053,1074.26,496.51,21775.346
8/14/2002,1309.04,3554.5071,2006.107,3332.948,2457.962,1075.4399,494.83,21878.898
8/15/2002,1324.316,3564.3325,2029.841,3411.583,2502.471,1071.26,491.53,22031.898
8/16/2002,1322.364,3613.6047,2029.063,3414.2549,2517.308,1066.17,491.53,22145.193
8/19/2002,1353.628,3588.9019,2075.066,3431.78,2538.185,1067.66,492.1,22167.496
8/20/2002,1334.704,3582.9189,2047.135,3409.2009,2511.226,1074.05,493.16,22346.621
8/21/2002,1351.82,3615.4927,2074.094,3447.9221,2539.439,1073.89,496.41,22509.781
8/22/2002,1370.848,3612.6995,2102.154,3452.9419,2564.31,1070.91,498.56,22618.945
8/23/2002,1339.785,3617.5046,2054.382,3439.699,2543.218,1073.88,498.92,22531.502
8/26/2002,1349.877,3654.5259,2070.561,3485.864,2539.903,1075.04,500.01,22475.9
8/27/2002,1331.196,3647.9912,2040.473,3464.9351,2580.996,1072.37,500.28,22415.063
8/28/2002,1307.277,3669.4111,2004.349,3426.377,2507.246,1074.83,500.61,22213.301
8/29/2002,1307.284,3662.4954,2006.447,3441.2019,2474.339,1077.11,504.58,22122.65
8/30/2002,1304.855,3678.7717,2002.078,3455.835,2483.262,1078.0699,509.56,22222.368
9/3/2002,1250.678,3678.7717,1920.693,3367.5911,2394.101,1083.91,509.86,21942.455
9/4/2002,1273.026,3656.2322,1955.006,3425.9519,2381.262,1084.74,509.84,21756.859
9/5/2002,1252.772,3636.2705,1924.18,3496.9089,2378.701,1086.41,509.95,21580.324
9/6/2002,1273.881,3657.3997,1957.238,3549.5449,2410.725,1081.13,509.77,21567.119
9/9/2002,1286.792,3650.3918,1976.064,3587.062,2391.115,1080.71,510.96,21643.717
9/10/2002,1296.229,3647.5422,1988.992,3594.5229,2419.967,1083.08,511.52,22056.436
9/11/2002,1296.252,3646.2949,1988.953,3590.8979,2449.77,1080.84,511.92,22263.057
9/12/2002,1264.417,3626.8176,1940.006,3526.783,2400.765,1085.04,513.78,22252.883
9/13/2002,1268.566,3650.7383,1946.269,3583.885,2360.404,1088.08,513.73,21891.863
9/16/2002,1270.449,3634.4033,1948.415,3580.967,2340.833,1089.49,514.35,21660.215
9/17/2002,1245.387,3614.2629,1909.938,3553.75,2336.23,1090.03,514.41,21990.291
9/18/2002,1239.704,3602.7805,1901.442,3594.155,2290.945,1089.8199,514.01,21499.963
9/19/2002,1202.465,3571.5093,1844.566,3585.657,2281.629,1092.42,513.46,21292.098
9/20/2002,1205.42,3601.8301,1848.009,3580.033,2264.611,1091.59,512.76,21345.244
9/23/2002,1188.764,3585.439,1823.703,3629.2729,2209.987,1093.79,511.46,20962.158
9/24/2002,1168.223,3557.6384,1792.589,3622.8301,2176.26,1093.45,509.67,20792.295
9/25/2002,1197.559,3544.7083,1837.228,3599.0969,2189.219,1090.01,509.46,20642.65
9/26/2002,1219.601,3589.4307,1870.102,3602.759,2263.698,1090.2,509.61,20834.516
9/27/2002,1180.281,3548.175,1811.65,3619.7209,2274.501,1092.83,504.85,20734.488
9/30/2002,1163.044,3537.5876,1787.06,3613.6479,2217.192,1095.53,502.87,20408.635
10/1/2002,1209.59,3537.5876,1854.895,3639.062,2220.341,1092.59,502.7,20550.652
10/2/2002,1181.323,3486.0564,1810.967,3627.762,2256.393,1093.28,502.59,20540.607
10/3/2002,1168.569,3483.8042,1790.07,3537.823,2233.785,1093.35,501.73,20504.701
10/4/2002,1142.357,3425.4636,1748.551,3525.0959,2198.596,1092.8199,500.96,20590.83
10/7/2002,1120.515,3328.5066,1714.546,3532.8311,2155.804,1093.7,500.36,20129.496
10/8/2002,1139.899,3288.7202,1741.986,3544.6279,2127.492,1091.8,498.67,20201.545
10/9/2002,1108.909,3187.4592,1694.718,3537.6321,2119.592,1093.63,498.16,19958.576
10/10/2002,1147.8,3269.5149,1755.125,3497.6851,2144.131,1091.09,497.34,19640.463
10/11/2002,1192.63,3329.9573,1822.596,3544.5911,2224.963,1087.5699,491.54,19747.09
10/14/2002,1201.367,3283.7129,1836.843,3596.2561,2212.456,1087.5699,491.08,19910.881
10/15/2002,1258.237,3362.8604,1922.656,3608.343,2313.497,1081.21,491.08,20442.391
10/16/2002,1228.014,3330.5515,1875.581,3598.3279,2292.883,1079.71,490.42,20538.029
10/17/2002,1255.418,3378.1455,1920.53,3613.614,2330.804,1076.52,490.49,20838.534
10/18/2002,1262.836,3368.6074,1930.118,3604.2859,2326.074,1076.51,491.02,21220.582
10/21/2002,1284.727,3359.6821,1963.279,3511.093,2329.022,1074.13,491.71,21097.554
10/22/2002,1271.079,3307.8735,1941.481,3483.3269,2303.814,1073.72,491.14,20940.899
10/23/2002,1279.634,3306.5889,1954.293,3498.4299,2261.228,1074.17,491.2,21330.607
10/24/2002,1260.168,3343.8545,1924.692,3501.186,2294.514,1077.92,492.37,21305.201
10/25/2002,1281.807,3393.9775,1958.243,3428.946,2298.825,1080.5601,492.75,21278.385
10/28/2002,1271.204,3372.6541,1942.742,3446.3899,2328.63,1082.7,494.87,21533.334
10/29/2002,1259.794,3351.3469,1924.035,3411.219,2264.544,1088.46,495.32,21310.805
10/30/2002,1272.246,3355.7139,1944.333,3419.625,2303.378,1088.25,495.94,21244.141
10/31/2002,1265.411,3367.3481,1935.541,3443.137,2336.528,1090.54,498.48,21394.602
11/1/2002,1287.127,3397.6646,1968.869,3438.3669,2328.255,1088.6,498.99,21319.965
11/4/2002,1297.692,3441.1494,1984.353,3406.8379,2384.969,1087.65,500.4,21652.807
11/5/2002,1307.801,3452.823,1998.768,3346.8569,2412.705,1087.2,501.05,21566.465
11/6/2002,1320.039,3482.4795,2017.771,3314.6919,2390.16,1089.78,502.05,21851.131
11/7/2002,1290.154,3460.4983,1972.119,3284.6941,2376.982,1095.45,504.59,21952.835
11/8/2002,1278.942,3440.3967,1953.67,3287.7991,2359.446,1096.96,504.72,21901.889
11/11/2002,1252.419,3411.0239,1913.367,3289.7339,2330.966,1096.8101,504.72,21562.801
11/12/2002,1262.142,3450.8989,1928.702,3280.575,2351.715,1096.8101,506.58,21521.529
11/13/2002,1261.968,3419.7634,1927.282,3229.6709,2332.138,1097.67,506.76,21495.84
11/14/2002,1293.214,3482.0562,1974.612,3241.7991,2349.331,1092.87,509.13,21563.217
11/15/2002,1301.281,3472.4592,1987.784,3271.9231,2376.109,1093.3,512.1,21921.564
11/18/2002,1287.791,3457.9221,1968.02,3362.6169,2383.431,1095.22,514.33,21930.182
11/19/2002,1282.613,3458.9646,1959.576,3357.2561,2375.469,1096.5601,515.02,21774.895
11/20/2002,1307.609,3472.1406,1997.278,3397.2649,2363.449,1093.01,515.39,21825.975
11/21/2002,1335.746,3485.9397,2041.201,3419.0991,2422.243,1091.0699,517.97,22085.914
11/22/2002,1331.165,3504.1096,2035.193,3449.061,2430.158,1089.78,518.29,22202.111
11/25/2002,1334.518,3503.5193,2041.623,3405.937,2414.753,1089.8,518.97,22288.619
11/26/2002,1306.791,3496.6682,1999.063,3407.5701,2380.06,1093.73,519.13,22102.074
11/27/2002,1343.471,3530.7969,2054.413,3439.957,2411.787,1087.85,528.24,22200.121
11/29/2002,1339.892,3525.9155,2048.809,3435.6631,2442.872,1090.25,529.36,22528.182
12/2/2002,1337.345,3557.2141,2045.229,3476.981,2434.133,1090.45,530.01,22707.711
12/3/2002,1317.645,3536.488,2014.537,3461.03,2401.419,1090.36,530.59,22757.16
12/4/2002,1313.535,3527.3789,2007.836,3421.9209,2384.456,1092.6899,530.72,22417.451
12/5/2002,1297.804,3526.1213,1985.555,3460.76,2359.98,1094.88,530.95,22475.068
12/6/2002,1305.985,3519.7458,1997.876,3432.3611,2366.973,1096.2,530.88,22393.509
12/9/2002,1277.054,3534.7598,1954.201,3446.5791,2328.541,1098.11,531.14,22375.232
12/10/2002,1294.908,3524.0139,1981.035,3509.7109,2333.946,1098.42,531.29,22171.986
12/11/2002,1295.907,3520.6304,1983.043,3502.0481,2347.725,1101.13,531.21,22083.703
12/12/2002,1291.162,3525.3962,1976.442,3574.0779,2337.043,1101.17,531.16,22211.963
12/13/2002,1273.83,3508.3513,1950.721,3627.666,2324.567,1099.9,531.6,22102.863
12/16/2002,1303.846,3541.7214,1995.386,3736.0459,2360.085,1097.9399,532.29,21937.654
12/17/2002,1293.26,3508.6467,1979.627,3719.99,2356.675,1099.16,532.97,22176.107
12/18/2002,1276.362,3489.2422,1953.944,3756.271,2309.367,1102.17,533.2,22150.904
12/19/2002,1266.79,3485.0056,1939.636,3737.177,2308.288,1105.95,533.55,22194.438
12/20/2002,1283.255,3499.2744,1965.005,3741.7771,2326.47,1106.02,533.68,22281.543
12/23/2002,1285.602,3521.488,1969.24,3836.5129,2333.084,1105.63,533.84,22091.473
12/24/2002,1278.579,3527.0527,1958.565,3854.719,2345.12,1107.52,534.03,21966.988
12/26/2002,1274.555,3525.4902,1953.258,3853.1321,2354.581,1108.38,534.66,22054.262
12/27/2002,1254.655,3523.8335,1923.135,3864.6699,2317.035,1112.24,534.84,21932.934
12/30/2002,1260.418,3546.3125,1930.943,3753.866,2342.958,1113.6899,536.8,21506.379
12/31/2002,1261.176,3552.0957,1932.853,3728.7571,2360.913,1112.77,536.76,21472.376
1/2/2003,1303.173,3570.1445,1996.032,3819.3821,2388.077,1104.97,537.26,21623.301
1/3/2003,1302.546,3597.4939,1995.117,3915.085,2406.255,1105.33,537.72,22011.914
1/6/2003,1331.82,3635.0918,2040.409,3817.8789,2439.439,1105.12,539.55,22182.973
1/7/2003,1323.17,3582.3184,2026.398,3763.9651,2408.701,1107.55,541.83,22042.594
1/8/2003,1304.953,3547.1494,1998.601,3744.571,2369.613,1109.73,544.63,22111.969
1/9/2003,1330.306,3557.0994,2036.104,3847.606,2395.642,1103,546.52,22014.807
1/10/2003,1330.293,3525.9656,2036.496,3797.2581,2408.861,1103.45,547.33,22089.883
1/13/2003,1328.502,3509.8933,2033.877,3839.012,2414.311,1105.39,548.48,22477.238
1/14/2003,1336.245,3515.259,2045.466,3846.884,2435.342,1107.36,552.37,22535.48
1/15/2003,1317.178,3503.0525,2017.143,3907.2661,2416.911,1108.64,554.95,22548.516
